Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,day,dayofweek,month,total_sub_metering,lag_1,lag_24,rolling_mean_3,rolling_mean_24
0.30993333333333334,0.14776666666666666,0.8118709537021918,1.4,0.0,0.5666666666666667,0.0,3,18,0,12,0.5666666666666667,0.2844666666666667,1.6622,0.3025666666666667,1.883604647430361
1.0263333333333333,0.08,0.8026970785049787,4.176666666666667,0.0,0.06666666666666667,12.55,4,18,0,12,12.616666666666667,0.30993333333333334,2.2157666666666667,0.5402444444444444,1.8340449252081388
0.2935,0.12193333333333332,0.7923399162178342,1.2933333333333332,0.0,0.4666666666666667,0.0,5,18,0,12,0.4666666666666667,1.0263333333333333,1.9967333333333335,0.5432555555555556,1.763076869652583
0.5387118644067797,0.11305084745762711,0.8144448855164548,2.305084745762712,0.0,0.0847457627118644,0.0,6,18,0,12,0.0847457627118644,0.2935,1.3033000000000001,0.619515065913371,1.731219030669532
1.9681739130434783,0.16230434782608694,0.6256014007848378,8.226086956521739,0.10869565217391304,0.5869565217391305,9.369565217391305,7,18,0,12,10.065217391304348,0.5387118644067797,1.6200333333333332,0.9334619258167528,1.7457248881574545
1.8428076923076921,0.05673076923076924,0.5056716174310427,7.700000000000001,8.634615384615385,0.0,17.384615384615383,8,18,0,12,26.019230769230766,1.9681739130434783,1.8905666666666667,1.44989782325265,1.7437349308924974
1.3590943396226414,0.061584905660377366,0.48146889271427895,5.667924528301886,0.9245283018867925,0.33962264150943394,17.30188679245283,9,18,0,12,18.566037735849058,1.8428076923076921,1.9372800000000001,1.723358648324604,1.7196438617101075
1.3096333333333334,0.05283333333333333,0.5404765790762198,5.426666666666667,0.0,0.0,17.5,10,18,0,12,17.5,1.3590943396226414,2.47275,1.5038451217545556,1.671180667265663
1.5619333333333332,0.12733333333333333,0.5686510527174811,6.47,0.0,0.5166666666666667,17.6,11,18,0,12,18.116666666666667,1.3096333333333334,2.0199555555555553,1.4102203354297693,1.652096408006404
1.7560666666666667,0.0873,0.683266688428267,7.246666666666667,0.0,0.0,18.016666666666666,12,18,0,12,18.016666666666666,1.5619333333333332,1.9158666666666666,1.5425444444444445,1.6454380746730706
1.6820666666666668,0.1265,0.6577308089875427,6.9399999999999995,0.0,0.5333333333333333,17.366666666666667,13,18,0,12,17.900000000000002,1.7560666666666667,1.6607666666666667,1.666688888888889,1.6463255746730707
1.7330333333333334,0.049300000000000004,0.6676187367390245,7.096666666666667,0.0,0.0,17.383333333333333,14,18,0,12,17.383333333333333,1.6820666666666668,2.092633333333333,1.7237222222222224,1.6313422413397374
1.7842999999999998,0.10406666666666667,0.6768810184429572,7.3100000000000005,0.0,0.5166666666666667,17.983333333333334,15,18,0,12,18.5,1.7330333333333334,2.4979583333333335,1.7331333333333336,1.6016064774508483
1.9493,0.20443333333333333,0.6751332898101303,8.096666666666668,0.0,0.0,17.983333333333334,16,18,0,12,17.983333333333334,1.7842999999999998,2.9064255319148935,1.8222111111111114,1.5617262469543947
2.1549,0.09780000000000001,0.5261411239867257,8.993333333333334,0.0,0.3333333333333333,17.45,17,18,0,12,17.78333333333333,1.9493,3.330666666666666,1.9628333333333334,1.5127359691766167
2.402533333333333,0.0791,0.44205973559654055,10.083333333333334,0.0,0.25,16.916666666666668,18,18,0,12,17.166666666666668,2.1549,3.388074074074074,2.168911111111111,1.4716717716457524
1.8172093023255813,0.12990697674418605,0.4336187329433958,7.683720930232558,0.0,1.4883720930232558,0.0,19,18,0,12,1.4883720930232558,2.402533333333333,2.7297307692307693,2.1248808785529714,1.4336500438580364
2.940452830188679,0.13030188679245283,0.3627321536902848,12.554716981132074,0.0,0.4716981132075472,12.81132075471698,20,18,0,12,13.283018867924527,1.8172093023255813,3.0725142857142855,2.386731821949198,1.428147483211136
2.1697333333333333,0.07173333333333334,0.47969370545672163,9.24,0.0,0.0,3.716666666666667,21,18,0,12,3.716666666666667,2.940452830188679,3.0156896551724137,2.309131821949198,1.3928993031345076
1.7388000000000001,0.10796666666666667,0.5866247755834824,7.25,0.0,8.85,0.0,22,18,0,12,8.85,2.1697333333333333,1.518,2.2829953878406712,1.4020993031345077
1.5472666666666666,0.1325,0.6865037266742835,6.6,0.0,20.316666666666666,0.0,23,18,0,12,20.316666666666666,1.7388000000000001,0.4377333333333333,1.8186000000000002,1.4483298586900633
0.8371333333333334,0.09283333333333334,0.6625047603503624,3.5433333333333334,0.0,0.9666666666666667,8.15,0,19,1,12,9.116666666666667,1.5472666666666666,0.2763666666666667,1.3744000000000003,1.471695136467841
0.3530333333333333,0.07586666666666667,0.6517803710353078,1.57,0.0,0.25,0.7333333333333333,1,19,1,12,0.9833333333333333,0.8371333333333334,0.31329999999999997,0.912477777777778,1.4733506920233967
0.3272333333333333,0.10573333333333333,0.8138158968500093,1.4633333333333334,0.0,0.6333333333333333,0.0,2,19,1,12,0.6333333333333333,0.3530333333333333,0.2844666666666667,0.5058000000000004,1.4751326364678412
0.3083,0.073,0.7601055437680202,1.3633333333333333,0.0,0.16666666666666666,0.0,3,19,1,12,0.16666666666666666,0.3272333333333333,0.30993333333333334,0.3295222222222225,1.4750645809122853
0.32783333333333337,0.10246666666666666,0.7488167129100702,1.5,0.0,0.7166666666666667,0.0,4,19,1,12,0.7166666666666667,0.3083,1.0263333333333333,0.32112222222222253,1.4459604142456188
0.30666666666666664,0.07086666666666666,0.7034981774658604,1.38,0.0,0.16666666666666666,0.0,5,19,1,12,0.16666666666666666,0.32783333333333337,0.2935,0.31426666666666697,1.4465090253567299
0.5757543859649122,0.11242105263157894,0.6686420331062699,2.550877192982456,0.0,0.7017543859649122,0.0,6,19,1,12,0.7017543859649122,0.30666666666666664,0.5387118644067797,0.4034181286549711,1.4480524637549854
1.7475254237288136,0.08586440677966102,0.5564177591267327,7.3830508474576275,0.0,0.0,7.237288135593221,7,19,1,12,7.237288135593221,0.5757543859649122,1.9681739130434783,0.8766488254534645,1.4388587767002077
2.031037037037037,0.08829629629629629,0.507828887317217,8.570370370370371,0.07407407407407407,1.962962962962963,17.40740740740741,8,19,1,12,19.444444444444446,1.7475254237288136,1.8428076923076921,1.4514389489102546,1.4467016660639302
1.0949056603773586,0.08350943396226415,0.5825371615275419,4.754716981132075,0.32075471698113206,11.754716981132075,1.4528301886792452,9,19,1,12,13.528301886792452,2.031037037037037,1.3590943396226414,1.6244893737144033,1.4356938044287102
0.4371333333333334,0.12576666666666667,0.6720730645775532,1.9433333333333331,0.0,1.4166666666666667,0.0,10,19,1,12,1.4166666666666667,1.0949056603773586,1.3096333333333334,1.1876920102492432,1.3993396377620435
1.9288627450980391,0.0916078431372549,0.6131815301606185,8.223529411764705,0.0,27.901960784313726,0.0,11,19,1,12,27.901960784313726,0.4371333333333334,1.5619333333333332,1.153633912936244,1.4146283632522396
0.43066666666666664,0.13269999999999998,0.6987174256025259,1.9233333333333333,0.0,2.9166666666666665,0.0,12,19,1,12,2.9166666666666665,1.9288627450980391,1.7560666666666667,0.9322209150326799,1.3594033632522395
0.30046666666666666,0.08176666666666667,0.7249877590990703,1.2933333333333332,0.0,0.6166666666666667,0.0,13,19,1,12,0.6166666666666667,0.43066666666666664,1.6820666666666668,0.8866653594771244,1.301836696585573
0.3021333333333333,0.11886666666666666,0.8614057994668407,1.3333333333333333,0.0,0.75,0.0,14,19,1,12,0.75,0.30046666666666666,1.7330333333333334,0.34442222222222246,1.2422158632522398
0.42136666666666667,0.08086666666666667,0.6490193678254723,1.8066666666666669,0.0,0.16666666666666666,2.216666666666667,15,19,1,12,2.3833333333333333,0.3021333333333333,1.7842999999999998,0.3413222222222225,1.1854269743633508
1.3721333333333334,0.09166666666666666,0.6887478918448409,5.613333333333333,0.0,0.7166666666666667,18.033333333333335,16,19,1,12,18.75,0.42136666666666667,1.9493,0.6985444444444449,1.1613783632522399
1.7813999999999999,0.07076,0.5384486698220972,7.412000000000001,0.0,0.16,17.5,17,19,1,12,17.66,1.3721333333333334,2.1549,1.1916333333333335,1.1458158632522397
2.1794237288135596,0.10267796610169491,0.482820206753658,9.14915254237288,0.0,0.7457627118644068,17.305084745762713,18,19,1,12,18.05084745762712,1.7813999999999999,2.402533333333333,1.7776523540489648,1.1365196297305824
1.8420999999999998,0.07293333333333334,0.6220621837767251,7.6033333333333335,0.0,0.05,11.65,19,19,1,12,11.700000000000001,2.1794237288135596,1.8172093023255813,1.9343079096045201,1.1375567421336832
2.5282553191489363,0.20106382978723403,0.6626307866471741,10.702127659574469,0.0,24.829787234042552,0.0,20,19,1,12,24.829787234042552,1.8420999999999998,2.940452830188679,2.1832596826541657,1.1203818458403607
1.4428666666666667,0.1065,0.6134935531255099,6.343333333333334,0.0,12.45,0.0,21,19,1,12,12.45,2.5282553191489363,2.1697333333333333,1.9377406619385347,1.0900957347292495
0.7200000000000001,0.146,0.687319786736305,3.0133333333333336,0.0,1.1666666666666667,0.0,22,19,1,12,1.1666666666666667,1.4428666666666667,1.7388000000000001,1.5637073286052015,1.0476457347292496
0.3837,0.06709999999999999,0.8484032424786463,1.5833333333333333,0.0,0.16666666666666666,0.0,23,19,1,12,0.16666666666666666,0.7200000000000001,1.5472666666666666,0.8488555555555558,0.9991637902848051
0.4598333333333333,0.146,0.8151147924487248,1.9866666666666668,0.0,0.7166666666666667,0.0,0,20,2,12,0.7166666666666667,0.3837,0.8371333333333334,0.5211777777777781,0.9834429569514719
0.25866666666666666,0.056666666666666664,0.7332639682280622,1.1133333333333333,0.0,0.16666666666666666,0.0,1,20,2,12,0.16666666666666666,0.4598333333333333,0.3530333333333333,0.3674000000000002,0.9795110125070274
0.7843666666666667,0.1236,0.805165660192591,3.243333333333333,0.0,0.7,7.933333333333334,2,20,2,12,8.633333333333333,0.25866666666666666,0.3272333333333333,0.5009555555555559,0.9985582347292498
0.3100333333333333,0.06846666666666666,0.8289674120015231,1.3433333333333333,0.0,0.16666666666666666,0.7,3,20,2,12,0.8666666666666666,0.7843666666666667,0.3083,0.4510222222222225,0.9986304569514718
0.289,0.09743333333333333,0.8405078613785975,1.2466666666666666,0.0,0.4666666666666667,0.0,4,20,2,12,0.4666666666666667,0.3100333333333333,0.32783333333333337,0.4611333333333336,0.9970124013959163
0.2627,0.07719999999999999,0.773665741798597,1.12,0.0,0.2,0.0,5,20,2,12,0.2,0.289,0.30666666666666664,0.2872444444444447,0.9951804569514717
0.28359999999999996,0.06656666666666668,0.7442263750612046,1.18,0.0,0.0,0.0,6,20,2,12,0.0,0.2627,0.5757543859649122,0.2784333333333336,0.983007357536267
1.416551724137931,0.191,0.7178929610598654,5.968965517241379,0.0,0.4827586206896552,4.827586206896552,7,20,2,12,5.310344827586206,0.28359999999999996,1.7475254237288136,0.6542839080459774,0.9692167867199802
2.0378666666666665,0.08684444444444445,0.6123238670366149,8.435555555555556,0.0,0.8888888888888888,17.77777777777778,8,20,2,12,18.666666666666668,1.416551724137931,2.031037037037037,1.2460061302681995,0.9695013546212149
1.3855333333333333,0.10836666666666667,0.7054159186116102,5.626666666666666,0.0,0.5333333333333333,18.1,9,20,2,12,18.633333333333336,2.0378666666666665,1.0949056603773586,1.6133172413793107,0.9816108409943806
1.5103000000000002,0.04716666666666667,0.6016810837277617,6.25,0.0,3.2333333333333334,17.716666666666665,10,20,2,12,20.95,1.3855333333333333,0.4371333333333334,1.644566666666667,1.0263261187721584
2.779666666666667,0.159,0.6098212828464185,11.588888888888889,0.0,23.90740740740741,17.75925925925926,11,20,2,12,41.66666666666667,1.5103000000000002,1.9288627450980391,1.8918333333333337,1.0617762821708512
1.4210333333333334,0.07213333333333334,0.6843411675099276,5.826666666666667,0.0,0.08333333333333333,18.016666666666666,12,20,2,12,18.099999999999998,2.779666666666667,0.43066666666666664,1.903666666666667,1.103041559948629
1.4284,0.11016666666666668,0.6786831510799196,5.88,0.0,0.4666666666666667,18.0,13,20,2,12,18.466666666666665,1.4210333333333334,0.30046666666666666,1.876366666666667,1.150038782170851
1.2949,0.09266666666666666,0.7426146564387146,5.319999999999999,0.0,0.05,16.583333333333332,14,20,2,12,16.633333333333333,1.4284,0.3021333333333333,1.3814444444444447,1.1914040599486289
0.2811333333333333,0.07143333333333333,0.8113541156629136,1.2366666666666668,0.0,0.2,0.0,15,20,2,12,0.2,1.2949,0.42136666666666667,1.001477777777778,1.1855610043930733
0.46843333333333337,0.10916666666666666,0.7458380936836946,2.07,0.0,0.31666666666666665,0.0,16,20,2,12,0.31666666666666665,0.2811333333333333,1.3721333333333334,0.681488888888889,1.1479068377264066
0.5735,0.07736666666666667,0.6971669114846861,2.3766666666666665,0.0,0.0,0.0,17,20,2,12,0.0,0.46843333333333337,1.7813999999999999,0.44102222222222237,1.09757767105974
2.1273,0.16165000000000002,0.5724865350089772,8.925,0.0,0.55,7.05,18,20,2,12,7.6,0.5735,2.1794237288135596,1.0564111111111112,1.0954058490258418
3.057818181818182,0.09069090909090909,0.4542653975696247,12.854545454545455,0.0,0.0,17.21818181818182,19,20,2,12,17.21818181818182,2.1273,1.8420999999999998,1.919539393939394,1.146060773268266
3.2714,0.2608,0.4379046297807516,13.8,0.0,0.6,17.1,20,20,2,12,17.700000000000003,3.057818181818182,2.5282553191489363,2.818839393939394,1.1770251349703937
3.5663333333333336,0.076,0.39134386957546674,15.066666666666666,0.0,0.0,16.944444444444443,21,20,2,12,16.944444444444443,3.2714,1.4428666666666667,3.298517171717172,1.2655029127481714
2.728263157894737,0.06568421052631579,0.5848240746308413,11.289473684210526,0.0,0.5789473684210527,17.657894736842106,22,20,2,12,18.236842105263158,3.5663333333333336,0.7200000000000001,3.1886654970760233,1.3491805443271188
2.3817666666666666,0.1534,0.6755617213426905,9.786666666666667,0.0,0.13333333333333333,17.983333333333334,23,20,2,12,18.116666666666667,2.728263157894737,0.3837,2.892121052631579,1.4324333221048964
1.5358666666666667,0.15553333333333336,0.7177792285512208,6.323333333333333,0.0,0.0,18.133333333333333,0,21,3,12,18.133333333333333,2.3817666666666666,0.4598333333333333,2.2152988304093566,1.4772680443271187
1.3979666666666666,0.12183333333333334,0.7288912463957349,5.6866666666666665,0.0,0.5166666666666667,18.183333333333334,1,21,3,12,18.7,1.5358666666666667,0.25866666666666666,1.7718666666666667,1.5247388776604522
1.2749,0.0393,0.7270755127577377,5.15,0.0,0.0,17.2,2,21,3,12,17.2,1.3979666666666666,0.7843666666666667,1.402911111111111,1.545177766549341
0.3026,0.11986666666666666,0.7643490560905288,1.3333333333333333,0.0,0.5,0.0,3,21,3,12,0.5,1.2749,0.3100333333333333,0.9918222222222223,1.5448680443271188
0.24673333333333333,0.042499999999999996,0.7714079756270049,1.02,0.0,0.0,0.0,4,21,3,12,0.0,0.3026,0.289,0.6080777777777777,1.5431069332160077
0.2907,0.10583333333333332,0.7391464011751268,1.2633333333333332,0.0,0.38333333333333336,0.0,5,21,3,12,0.38333333333333336,0.24673333333333333,0.2627,0.2800111111111111,1.5442735998826744
0.29566666666666663,0.05316666666666667,0.7759099069691526,1.22,0.0,0.13333333333333333,0.0,6,21,3,12,0.13333333333333333,0.2907,0.28359999999999996,0.2777,1.544776377660452
1.2127457627118645,0.08396610169491525,0.6330513315610542,5.088135593220339,0.0,0.0,0.0,7,21,3,12,0.0,0.29566666666666663,1.416551724137931,0.599704143126177,1.5362844626010326
1.5630333333333333,0.153,0.5573690223600458,6.593333333333334,0.0,0.5,5.083333333333333,8,21,3,12,5.583333333333333,1.2127457627118645,2.0378666666666665,1.0238152542372883,1.5164997403788103
1.5965454545454545,0.05157575757575757,0.5194240841580484,6.684848484848485,2.3333333333333335,1.9393939393939394,17.454545454545453,9,21,3,12,21.727272727272727,1.5630333333333333,1.3855333333333333,1.457441516863551,1.5252919120959822
1.5221509433962264,0.07547169811320754,0.5791112490030219,6.369811320754717,5.773584905660377,0.5283018867924528,14.528301886792454,10,21,3,12,20.830188679245282,1.5965454545454545,1.5103000000000002,1.5605765770916715,1.5257857014041585
0.5249666666666667,0.10783333333333332,0.6437421794244056,2.3366666666666664,0.0,0.0,0.0,11,21,3,12,0.0,1.5221509433962264,2.779666666666667,1.2145543548694493,1.4318398680708249
0.8191333333333333,0.13116666666666668,0.6871089712202831,3.5833333333333335,0.0,7.666666666666667,0.0,12,21,3,12,7.666666666666667,0.5249666666666667,1.4210333333333334,0.9554169811320755,1.406760701404158
1.6882333333333333,0.0645,0.6513519395027494,7.0600000000000005,0.0,19.866666666666667,3.8833333333333333,13,21,3,12,23.75,0.8191333333333333,1.4284,1.0107777777777778,1.4175870902930472
0.9132758620689655,0.11965517241379311,0.7178155760539848,3.8827586206896556,0.0,1.2241379310344827,8.017241379310345,14,21,3,12,9.241379310344827,1.6882333333333333,1.2949,1.1402141762452107,1.401686084545921
0.3074,0.0457,0.6965820684402377,1.3633333333333333,0.0,0.16666666666666666,0.0,15,21,3,12,0.16666666666666666,0.9132758620689655,0.2811333333333333,0.9696363984674329,1.4027805289903652
1.3600666666666668,0.0969,0.5741730591371521,5.623333333333333,0.0,0.7166666666666667,17.283333333333335,16,21,3,12,18.0,0.3074,0.46843333333333337,0.860247509578544,1.4399319178792542
1.7526333333333333,0.14803333333333332,0.37472797997932794,7.533333333333333,0.0,0.16666666666666666,11.983333333333333,17,21,3,12,12.149999999999999,1.3600666666666668,0.5735,1.1400333333333332,1.4890624734348095
2.3232363636363638,0.08534545454545454,0.3353654465332294,9.86909090909091,0.0,0.6545454545454545,16.78181818181818,18,21,3,12,17.436363636363637,1.7526333333333333,2.1273,1.8119787878787879,1.4972264885863247
1.885622641509434,0.06449056603773586,0.3784605565837573,8.022641509433962,0.3584905660377358,0.16981132075471697,13.245283018867925,19,21,3,12,13.773584905660378,2.3232363636363638,3.057818181818182,1.9871641128263773,1.4483850077401268
2.0429411764705883,0.21258823529411766,0.36469124127535757,8.713725490196078,0.09803921568627451,0.6666666666666666,5.03921568627451,20,21,3,12,5.803921568627451,1.885622641509434,3.2714,2.0839333938721287,1.3971992234264015
0.9822666666666666,0.0443,0.5091262716935958,4.1033333333333335,0.0,0.03333333333333333,8.583333333333334,21,21,3,12,8.616666666666667,2.0429411764705883,3.5663333333333336,1.63694349488223,1.2895297789819569
0.28026666666666666,0.09346666666666666,0.694956748816713,1.2066666666666668,0.0,0.2,0.0,22,21,3,12,0.2,0.9822666666666666,2.728263157894737,1.1018248366013075,1.1875299251807874
0.2704333333333333,0.08946666666666667,0.7963046080191507,1.1733333333333333,0.0,0.31666666666666665,0.0,23,21,3,12,0.31666666666666665,0.28026666666666666,2.3817666666666666,0.5109888888888892,1.099557702958565
0.2669333333333333,0.07913333333333333,0.8096811925357716,1.1433333333333333,0.0,0.0,0.0,0,22,4,12,0.0,0.2704333333333333,1.5358666666666667,0.2725444444444447,1.0466854807363428
0.272,0.0927,0.759724715739079,1.1733333333333333,0.0,0.5166666666666667,0.0,1,22,4,12,0.5166666666666667,0.2669333333333333,1.3979666666666666,0.26978888888888913,0.9997702029585652
0.26763333333333333,0.07926666666666667,0.856999075131931,1.1433333333333333,0.0,0.0,0.0,2,22,4,12,0.0,0.272,1.2749,0.26885555555555585,0.9578007585141207
0.27386666666666665,0.09353333333333333,0.8143599368913552,1.1733333333333333,0.0,0.5166666666666667,0.0,3,22,4,12,0.5166666666666667,0.26763333333333333,0.3026,0.271166666666667,0.9566035362918984
0.26426666666666665,0.07226666666666667,0.7966786355475755,1.1366666666666667,0.0,0.0,0.0,4,22,4,12,0.0,0.27386666666666665,0.24673333333333333,0.2685888888888892,0.9573340918474541
0.8068333333333334,0.08406666666666666,0.7868791143028133,3.33,0.0,0.38333333333333336,8.9,5,22,4,12,9.283333333333333,0.26426666666666665,0.2907,0.4483222222222225,0.9788396474030095
0.3172413793103448,0.08382758620689655,0.8035792675720241,1.3448275862068966,0.0,0.13793103448275862,0.0,6,22,4,12,0.13793103448275862,0.8068333333333334,0.29566666666666663,0.4627804597701152,0.9797385937631629
1.6387586206896552,0.10689655172413794,0.6173979784222468,6.848275862068966,0.0,0.0,3.8620689655172415,7,22,4,12,3.8620689655172415,0.3172413793103448,1.2127457627118645,0.9209444444444447,0.9974891295122376
2.208697674418605,0.11865116279069768,0.6173556048143745,9.186046511627907,2.4186046511627906,0.5348837209302325,17.813953488372093,8,22,4,12,20.767441860465116,1.6387586206896552,1.5630333333333333,1.3882325581395352,1.0243918103907905
1.6333461538461538,0.039615384615384615,0.5701560557933991,6.773076923076923,5.730769230769231,0.0,17.615384615384617,9,22,4,12,23.346153846153847,2.208697674418605,1.5965454545454545,1.8269341496514715,1.0259251728616527
1.3449666666666669,0.09443333333333334,0.5649107774332194,5.569999999999999,0.0,0.5,17.583333333333332,10,22,4,12,18.083333333333332,1.6333461538461538,1.5221509433962264,1.7290034983104754,1.0185424946645878
1.2525666666666666,0.0807,0.5104863717969632,5.260000000000001,3.75,0.0,12.7,11,22,4,12,16.45,1.3449666666666669,0.5249666666666667,1.4102931623931625,1.0488591613312546
1.2284666666666666,0.384,0.5861147380447207,5.516666666666667,10.633333333333333,0.5666666666666667,0.0,12,22,4,12,11.2,1.2525666666666666,0.8191333333333333,1.2753333333333334,1.0659147168868102
0.6719,0.2478,0.6059790000544041,3.04,0.0,0.0,0.0,13,22,4,12,0.0,1.2284666666666666,1.6882333333333333,1.050977777777778,1.023567494664588
0.8155666666666667,0.1617,0.6119090365050877,3.55,0.0,0.5666666666666667,6.033333333333333,14,22,4,12,6.6,0.6719,0.9132758620689655,0.9053111111111113,1.019496278189492
1.4516333333333333,0.0987,0.6538477231924276,5.973333333333333,0.0,0.0,17.916666666666668,15,22,4,12,17.916666666666668,0.8155666666666667,0.3074,0.9797000000000002,1.067172667078381
1.5712000000000002,0.13856666666666667,0.6512295304934455,6.4766666666666675,0.0,0.5333333333333333,17.9,16,22,4,12,18.433333333333334,1.4516333333333333,1.3600666666666668,1.279466666666667,1.0759698893006033
1.4968,0.0918,0.5308538708448953,6.243333333333334,0.0,0.0,10.516666666666667,17,22,4,12,10.516666666666667,1.5712000000000002,1.7526333333333333,1.5065444444444447,1.065310167078381
2.0709302325581396,0.2842325581395349,0.5024050049153388,8.744186046511627,0.0,0.6046511627906976,0.0,18,22,4,12,0.6046511627906976,1.4968,2.3232363636363638,1.7129767441860466,1.0547974116167884
3.022266666666667,0.2765333333333333,0.4780547848321639,12.719999999999999,0.0,0.0,17.266666666666666,19,22,4,12,17.266666666666666,2.0709302325581396,1.885622641509434,2.1966656330749355,1.1021575793316731
2.889189189189189,0.10767567567567568,0.4500279004318486,12.178378378378378,0.2972972972972973,0.21621621621621623,17.216216216216218,20,22,4,12,17.72972972972973,3.022266666666667,2.0429411764705883,2.660795362804665,1.1374179131949482
2.959862068965517,0.04744827586206897,0.4566130412025906,12.53103448275862,1.0,0.0,16.79310344827586,21,22,4,12,17.79310344827586,2.889189189189189,0.9822666666666666,2.957105974940458,1.2198177216240669
2.68985,0.10135000000000001,0.580106495838093,11.465,0.0,0.575,0.0,22,22,4,12,0.575,2.959862068965517,0.28026666666666666,2.8463004193849026,1.3202170271796225
2.4191999999999996,0.1228,0.6567447364126,10.266666666666667,0.0,0.13333333333333333,0.0,23,22,4,12,0.13333333333333333,2.68985,0.2704333333333333,2.689637356321839,1.409748971624067
1.6982333333333333,0.08246666666666667,0.7012336107937536,7.4366666666666665,0.0,0.03333333333333333,0.0,0,23,5,12,0.03333333333333333,2.4191999999999996,0.2669333333333333,2.2690944444444447,1.469386471624067
1.7227999999999999,0.11739999999999999,0.7335563897502855,7.55,0.0,0.48333333333333334,0.0,1,23,5,12,0.48333333333333334,1.6982333333333333,0.272,1.9467444444444446,1.529836471624067
1.7007666666666665,0.06813333333333334,0.7347328763396987,7.510000000000001,0.0,0.0,0.0,2,23,5,12,0.0,1.7227999999999999,0.26763333333333333,1.7072666666666667,1.5895503605129557
1.7715333333333334,0.10666666666666667,0.7284356128611069,7.656666666666666,0.0,0.5166666666666667,0.0,3,23,5,12,0.5166666666666667,1.7007666666666665,0.27386666666666665,1.7317,1.6519531382907335
1.8916,0.06436666666666667,0.700648767749307,8.156666666666668,0.0,0.0,2.066666666666667,4,23,5,12,2.066666666666667,1.7715333333333334,0.26426666666666665,1.787966666666667,1.7197586938462888
2.2291000000000003,0.11276666666666667,0.6779282955225518,9.53,0.0,0.4666666666666667,7.066666666666666,5,23,5,12,7.533333333333333,1.8916,0.8068333333333334,1.9640777777777785,1.7790198049574002
1.6493666666666666,0.07183333333333333,0.6786491485773354,7.239999999999999,0.0,0.05,0.0,6,23,5,12,0.05,2.2291000000000003,0.3172413793103448,1.923355555555556,1.8345250252639136
2.311857142857143,0.057857142857142864,0.5387074774417684,9.942857142857141,0.0,0.0,1.7857142857142858,7,23,5,12,1.7857142857142858,1.6493666666666666,1.6387586206896552,2.0634412698412703,1.862570797020892
2.663818181818182,0.05527272727272727,0.6495114767719627,11.127272727272727,0.0,0.18181818181818182,17.818181818181817,8,23,5,12,18.0,2.311857142857143,2.208697674418605,2.208347330447331,1.8815341514958748
2.875257142857143,0.08662857142857143,0.6341048986919713,12.04,0.0,0.0,17.857142857142858,9,23,5,12,17.857142857142858,2.663818181818182,1.6333461538461538,2.6169774891774895,1.933280442704666
2.487609756097561,0.1877560975609756,0.5825131266246562,10.521951219512195,0.0,0.34146341463414637,4.560975609756097,10,23,5,12,4.902439024390244,2.875257142857143,1.3449666666666669,2.6755616935909625,1.980890571430953
2.7728571428571427,0.12148571428571428,0.5078837230991642,11.708571428571428,0.0,0.0,6.285714285714286,11,23,5,12,6.285714285714286,2.487609756097561,1.2525666666666666,2.7119080139372826,2.0442360079388897
