timestamp_utc,Aggregate,Fridge_Freezer,Washing_Machine,Dishwasher,Television,Microwave,Toaster,HiFi,Kettle,Overhead_Fan
2013-09-20 06:00:00,569.3946488294314,42.51170568561873,0.0,0.0,18.08361204013378,0.0,0.0,0.0,126.061872909699,0.0
2013-09-20 07:00:00,957.5723793677204,11.956738768718802,93.6089850249584,0.0,46.15640599001664,0.0,0.0,0.0,0.0,0.0
2013-09-20 08:00:00,1305.1345826235097,30.410562180579216,1067.7086882453152,0.7632027257240205,1.1345826235093697,0.0,0.0,0.0,0.0,0.0
2013-09-20 09:00:00,171.60033444816054,46.33444816053512,49.04682274247492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20 10:00:00,68.25418060200668,10.988294314381273,0.0,0.0,0.0,0.0,0.0,0.2842809364548495,0.0,0.0
2013-09-20 11:00:00,193.9866444073456,39.54757929883139,0.0,0.0,3.1285475792988318,3.4741235392320533,74.3338898163606,0.0,0.0,2.242070116861436
2013-09-20 12:00:00,256.2730375426621,41.78839590443686,0.0,0.0,16.305460750853243,45.80887372013652,0.0,0.0,67.64846416382252,0.0
2013-09-20 13:00:00,141.18212478920742,27.468802698145023,0.0,0.0,3.994940978077572,0.0,0.0,0.0,50.82799325463744,0.0
2013-09-20 14:00:00,133.53923205342238,41.71118530884808,0.0,0.0,19.110183639399,0.0333889816360601,0.0,0.0,0.0,0.0
2013-09-20 15:00:00,313.6220735785953,26.78428093645485,0.0,12.660535117056856,13.847826086956522,0.0,0.0,0.0,124.95819397993311,0.0
2013-09-20 16:00:00,1261.641541038526,39.33835845896147,0.0,869.7353433835846,18.065326633165828,0.0,0.0,0.0,153.70519262981574,22.03350083752094
2013-09-20 17:00:00,762.5866209262435,39.58319039451115,0.0,542.4305317324186,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20 18:00:00,228.91938250428817,37.80274442538593,0.0,0.4819897084048027,0.0,11.41680960548885,0.0,0.0,0.0,0.0
2013-09-20 19:00:00,384.5042444821732,87.80475382003395,0.0,0.0,31.865874363327677,0.0,0.0,0.0050933786078098,50.816638370118845,0.0
2013-09-20 20:00:00,331.3573825503356,77.00335570469798,0.0,0.0,49.43120805369127,0.0,0.0,0.0,0.0,0.0
2013-09-20 21:00:00,223.5201342281879,22.80536912751678,0.0,0.0,49.03859060402685,0.0,0.0,0.0,0.0,0.0
2013-09-20 22:00:00,189.3344709897611,24.42662116040956,0.0,0.0,47.04948805460751,0.0,0.0,0.0,0.0,0.0
2013-09-20 23:00:00,131.88870151770658,38.55480607082631,0.0,0.0,15.175379426644184,0.0,0.0,0.0067453625632377,0.0,0.0
2013-09-21 00:00:00,93.85953177257524,34.7943143812709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 01:00:00,68.35483870967742,4.553480475382004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 02:00:00,96.97422680412372,38.39518900343643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 03:00:00,94.73996509598604,36.38394415357766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 04:00:00,73.79473684210527,3.1210526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 05:00:00,96.72837370242216,37.83044982698962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 06:00:00,126.50584307178632,20.89148580968281,0.0,0.0,11.78297161936561,0.0,0.3205342237061769,0.0,0.0,0.0
2013-09-21 07:00:00,359.62666666666667,42.66833333333334,0.0,0.0,46.41333333333333,22.095,0.0,0.0,97.6,0.0
2013-09-21 08:00:00,243.6266666666667,22.655,0.0,0.0,46.333333333333336,0.0,0.0,0.0,0.0,0.0
2013-09-21 09:00:00,1097.9333333333334,45.21333333333333,0.0,0.0,18.825,0.0,0.0,0.0,109.915,0.0
2013-09-21 10:00:00,97.57575757575758,37.64646464646464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 11:00:00,73.17935702199662,12.646362098138749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 12:00:00,87.61512027491409,27.554982817869416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 13:00:00,100.16211604095564,40.45563139931741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 14:00:00,69.32136752136752,8.441025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 15:00:00,95.95221843003414,36.11433447098976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 16:00:00,96.96114864864865,37.41554054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 17:00:00,207.5043177892919,25.01727115716753,5.305699481865285,0.0,0.0,0.0,77.95854922279793,0.0,0.0,0.0
2013-09-21 18:00:00,273.08277027027026,27.52027027027027,0.0,58.97804054054054,0.0,0.0,0.0,6.851351351351352,0.0,0.0
2013-09-21 19:00:00,1374.6412859560069,50.17089678510998,0.0,896.3417935702199,37.98646362098139,0.0,0.0,0.0,170.0033840947547,0.0
2013-09-21 20:00:00,755.566610455312,40.65598650927488,0.0,481.9342327150084,48.63237774030354,0.0,0.0,0.0,0.0,0.0
2013-09-21 21:00:00,133.60565723793678,21.57071547420965,0.0,0.0,19.3044925124792,0.0,0.0,0.0,0.0,0.0
2013-09-21 22:00:00,118.35225375626044,55.76126878130217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-21 23:00:00,75.17892976588628,5.454849498327759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 00:00:00,114.255,56.93833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 01:00:00,110.37833333333332,56.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 02:00:00,129.65551839464882,72.75418060200668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 03:00:00,62.96,1.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0
2013-09-22 04:00:00,109.39333333333332,51.70333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 05:00:00,60.611666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 06:00:00,189.26210350584307,51.327212020033386,0.0,0.0,25.06677796327212,0.0,0.0,0.0,0.0,0.0
2013-09-22 07:00:00,333.89261744966444,1.9798657718120805,0.0,0.0,46.22818791946309,0.0,0.0,0.0,136.1778523489933,0.0
2013-09-22 08:00:00,169.57666666666665,61.64666666666667,0.86,0.0,4.258333333333334,0.0,0.0,0.0,0.0,0.0
2013-09-22 09:00:00,943.4590984974958,48.00834724540901,608.3188647746243,0.0,0.0,5.123539232053423,0.0,0.0,0.0,0.0
2013-09-22 10:00:00,457.8998330550919,48.25041736227045,85.3355592654424,0.0,0.0,31.10016694490818,0.0,0.0,137.74123539232053,0.0
2013-09-22 11:00:00,202.83166666666668,44.35,70.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 12:00:00,92.62604340567611,33.143572621035055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 13:00:00,71.71452420701169,10.906510851419032,0.0,0.0,0.0,0.0,0.5342237061769616,0.0,0.0,0.0
2013-09-22 14:00:00,101.34891485809683,42.08180300500835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 15:00:00,118.85166666666667,44.736666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 16:00:00,909.605,35.36666666666667,0.0,0.0,27.75333333333333,0.0,0.0,0.0,349.94166666666666,30.695
2013-09-22 17:00:00,274.5893155258765,38.20033388981636,0.6811352253756261,0.2136894824707846,20.378964941569283,6.287145242070117,0.0,0.0,0.0,38.913188647746246
2013-09-22 18:00:00,771.7733333333333,39.52666666666666,0.0,438.2433333333333,0.0,24.33833333333333,0.0,0.0,0.0,21.205
2013-09-22 19:00:00,951.590051457976,49.699828473413376,0.0,587.6569468267581,0.0,0.0,47.35506003430532,0.0,70.67924528301887,0.0
2013-09-22 20:00:00,746.6711185308848,30.726210350584303,0.0,280.1636060100167,0.0,0.0,0.026711185308848,0.0,0.0,0.0
2013-09-22 21:00:00,96.34724540901504,24.572621035058432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 22:00:00,94.9415692821369,35.67779632721202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-22 23:00:00,97.33833333333334,38.63666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 00:00:00,110.19,37.70666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 01:00:00,84.785,25.731666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 02:00:00,74.31218697829716,14.242070116861436,0.0,0.0,0.0,0.01669449081803,0.0,0.0,0.0,0.0
2013-09-23 03:00:00,135.9134775374376,84.0765391014975,0.0,0.0,0.0,0.7720465890183028,0.0,0.0,0.0,0.0
2013-09-23 04:00:00,127.71739130434784,70.95150501672241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 05:00:00,61.875,1.0016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 06:00:00,289.57262103505843,42.80968280467446,0.0,0.0,0.0,0.0,0.0,0.0,122.60267111853088,0.0
2013-09-23 07:00:00,179.07512520868113,40.65442404006678,0.0,0.0,6.557595993322204,0.0,0.0,0.0,0.0,0.0
2013-09-23 08:00:00,924.3996655518396,38.381270903010034,0.0,0.0,46.4933110367893,0.0,0.0,0.0,0.0,0.0
2013-09-23 09:00:00,172.0,41.48743718592965,0.0,0.0,19.20938023450586,13.108877721943047,0.0,0.0,0.0016750418760469,0.0
2013-09-23 10:00:00,80.35884353741497,18.918367346938776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 11:00:00,82.22434782608696,23.78434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 12:00:00,100.42882249560633,42.62741652021089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 13:00:00,74.17162872154115,15.69877408056042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 14:00:00,87.86106346483704,29.7409948542024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 15:00:00,303.25211505922164,46.558375634517766,0.0,0.0,0.8104906937394247,0.0,0.0,0.0,164.15059221658206,0.0
2013-09-23 16:00:00,796.6842105263158,38.093378607809846,0.0,0.0,37.20882852292021,11.68590831918506,0.0,0.0,131.13412563667234,0.0
2013-09-23 17:00:00,227.32945091514145,33.113144758735444,0.0,0.0,14.422628951747088,14.16971713810316,0.0066555740432612,0.0,0.0,0.0
2013-09-23 18:00:00,320.1302170283806,34.84474123539232,0.0,0.0,0.0,0.0,0.0,0.0,0.4273789649415693,0.0
2013-09-23 19:00:00,2129.161397670549,50.58901830282862,1128.079866888519,520.0199667221298,0.0,0.0,33.14642262895175,0.0,102.74376039933443,0.0
2013-09-23 20:00:00,1243.7996661101836,41.616026711185306,108.53923205342235,936.449081803005,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 21:00:00,200.88795986622077,38.7675585284281,44.20401337792642,0.6053511705685619,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 22:00:00,122.96339434276206,34.38768718801997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23 23:00:00,89.49496644295301,31.278523489932887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 00:00:00,86.095,27.256666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 01:00:00,83.24666666666667,23.106666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 02:00:00,91.2,32.25333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 03:00:00,94.95833333333331,37.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 04:00:00,93.86,35.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 05:00:00,94.438127090301,32.175585284280935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 06:00:00,341.2763819095477,92.88107202680068,0.0,0.0,0.1792294807370184,11.743718592964823,0.0,0.0,99.7537688442211,0.0
2013-09-24 07:00:00,859.7217537942664,32.564924114671165,0.0,0.0,28.964586846543003,0.0,0.0,0.0,0.0,0.0
2013-09-24 08:00:00,197.2340791738382,40.239242685025815,0.6058519793459552,0.0,46.47848537005164,0.0,0.0,0.0,0.0,0.0
2013-09-24 09:00:00,134.27871621621622,38.51351351351352,0.0,0.0,26.53547297297297,0.0,0.0,0.0,0.0,0.0
2013-09-24 10:00:00,67.21702838063439,4.959933222036728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 11:00:00,299.3654822335025,67.02876480541455,0.0,0.0,0.0,84.67005076142132,0.0,0.0,69.66497461928934,0.0
2013-09-24 12:00:00,179.65882352941176,40.51260504201681,0.0,0.0,35.15126050420168,0.0,0.0,0.0,0.0,0.0
2013-09-24 13:00:00,136.1360544217687,15.443877551020408,0.0,0.0,0.227891156462585,0.0,0.0,0.0,0.0,0.0
2013-09-24 14:00:00,194.53162393162395,28.04615384615385,0.0,0.0,15.572649572649572,0.0,0.0,0.0,61.06495726495727,0.0
2013-09-24 15:00:00,123.09849749582638,38.08180300500835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 16:00:00,1581.0384615384614,61.54013377926422,0.0,0.0,0.0,14.493311036789295,0.0,0.0,0.0,0.0
2013-09-24 17:00:00,146.4664429530201,8.704697986577182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 18:00:00,238.12833333333333,44.47833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 19:00:00,420.74916387959865,38.10033444816054,0.0,0.0,0.0,0.0,0.0,0.0,104.46989966555184,0.0
2013-09-24 20:00:00,391.8133333333333,45.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,97.81833333333331,0.0
2013-09-24 21:00:00,168.84671532846716,17.217153284671532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 22:00:00,126.79180887372014,40.60921501706485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24 23:00:00,92.79700499168054,32.52246256239601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 00:00:00,71.50250417362271,9.692821368948248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 01:00:00,101.45333333333332,41.83833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 02:00:00,88.11813643926789,33.1414309484193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 03:00:00,76.1118530884808,14.702838063439064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 04:00:00,105.37729549248748,42.6677796327212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 05:00:00,75.56405990016638,13.043261231281198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 06:00:00,867.2470784641068,38.65108514190317,0.0,283.8213689482471,0.0,0.0,0.0,0.0,114.16193656093488,0.0
2013-09-25 07:00:00,1720.515,31.875,0.0,653.4416666666667,37.91333333333333,0.0,0.0,0.0,0.0,0.0
2013-09-25 08:00:00,470.3829431438127,34.67224080267559,0.0,472.48327759197326,6.525083612040134,0.0,0.0,0.0,0.0,0.0
2013-09-25 09:00:00,101.88590604026844,68.98154362416108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 10:00:00,181.7936772046589,79.96505823627288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 11:00:00,76.90150250417362,8.641068447412353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 12:00:00,154.02551020408163,52.52210884353742,0.0,0.0,0.0,0.0,0.0,0.0,70.49149659863946,0.0
2013-09-25 13:00:00,808.4941373534339,22.67169179229481,628.0301507537688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 14:00:00,380.6141868512111,38.484429065743946,85.91522491349481,0.0,19.73356401384083,0.0,0.0,0.0,119.74221453287196,0.0
2013-09-25 15:00:00,368.7798634812287,66.6518771331058,96.48122866894198,0.0,0.0,0.0,0.0,0.0,105.23720136518772,0.0
2013-09-25 16:00:00,621.757525083612,59.23076923076923,26.618729096989966,0.0,0.0,13.118729096989966,0.0,0.0,232.82608695652172,36.45150501672241
2013-09-25 17:00:00,299.04384485666105,35.58853288364249,0.0,0.0,0.0,0.0,0.0,0.0,73.47892074198988,0.0
2013-09-25 18:00:00,284.5959933222037,32.53255425709516,0.0,0.0,0.0,43.6143572621035,0.0,0.1953255425709515,0.0,0.0
2013-09-25 19:00:00,761.0453020134228,55.86744966442953,0.0,864.8540268456376,0.0,0.0,0.0,0.0,68.20302013422818,0.0
2013-09-25 20:00:00,1109.2408026755852,51.831103678929765,0.0,173.15551839464882,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 21:00:00,139.8585690515807,28.973377703826955,0.0,2.136439267886855,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 22:00:00,127.70951585976628,20.447412353923205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 23:00:00,167.05747126436782,49.92183908045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 00:00:00,138.5601851851852,38.289351851851855,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 01:00:00,142.60565723793678,39.1198003327787,0.0,0.8519134775374376,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 02:00:00,82.62040133779264,9.979933110367892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 03:00:00,94.61936560934892,32.348914858096826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 04:00:00,100.6934673366834,38.43718592964824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 05:00:00,84.36727879799666,22.82136894824708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 06:00:00,324.8260869565217,18.130434782608692,0.0,0.0,0.0,17.20366132723112,0.0,0.0,168.8695652173913,0.0
2013-09-26 07:00:00,969.6772046589018,41.40765391014975,0.0,0.0,39.64226289517471,0.0,0.0,0.0,0.0,0.0
2013-09-26 08:00:00,202.94630872483225,39.05536912751678,0.0,0.0,12.947986577181208,0.0,0.0,0.0,82.33389261744966,0.0
2013-09-26 09:00:00,1196.1989966555184,37.19899665551839,953.8879598662209,0.0,5.531772575250836,0.0,0.0,0.0,0.0,0.0
2013-09-26 10:00:00,183.9238578680203,16.089678510998308,75.06091370558376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 11:00:00,130.81239530988276,74.47738693467336,1.3517587939698492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 12:00:00,196.9899833055092,73.35058430717864,0.0,0.0,6.23873121869783,0.0,0.0,0.0,55.29382303839733,0.0
2013-09-26 13:00:00,316.6484641638225,32.034129692832764,0.0,0.0,32.01706484641638,0.0,0.0,0.0,0.0,0.0
2013-09-26 14:00:00,122.16193656093488,15.373956594323872,0.0,0.0,6.080133555926544,9.57262103505843,0.0,0.0,0.0,0.0
2013-09-26 15:00:00,191.1798319327731,45.56134453781512,0.0,0.0,17.665546218487396,4.236974789915966,0.0,0.0,0.0,0.0
2013-09-26 16:00:00,263.2991596638656,34.79663865546218,0.0,0.0,0.0,96.37647058823528,0.0,0.0,0.0,0.0
2013-09-26 17:00:00,281.07666666666665,26.641666666666666,0.0,0.0,0.0,69.355,0.0,0.0,0.0,0.0
2013-09-26 18:00:00,263.43261231281195,38.70216306156406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26 19:00:00,270.20338983050846,23.7409200968523,0.0,0.0,1.4067796610169492,0.0,0.0,0.0,0.0,0.0
2013-09-26 20:00:00,384.98003327787023,47.166389351081534,0.0,0.0,46.43926788685524,0.0,0.0,0.0,110.13311148086522,0.0
