DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-04,2.2560666666666664,0.13941666666666666,239.7502986111111,9.451944444444443,1051.0,6613.0,10896.0
2007-01-05,1.8837388888888889,0.12023611111111113,240.49636805555556,7.882222222222222,1483.0,379.0,7602.0
2007-01-06,1.0430430555555554,0.13322916666666668,239.69746527777775,4.520138888888889,1336.0,402.0,5678.0
2007-01-07,1.6694125000000002,0.17057638888888887,240.92097222222222,7.142083333333334,1987.0,7494.0,12810.0
2007-01-08,1.5565,0.14321666666666666,239.5769513888889,6.551666666666667,0.0,467.0,17547.0
2007-01-09,1.2750180555555557,0.1436527777777778,240.48785416666666,5.420277777777778,1688.0,3815.0,9790.0
2007-01-10,1.4892430555555558,0.15860833333333332,241.02745138888892,6.328749999999999,771.0,4120.0,11012.0
2007-01-11,1.5412625,0.15929861111111113,241.16798611111113,6.544027777777777,1378.0,2165.0,12415.0
2007-01-12,1.0130055555555555,0.13829166666666665,241.53820833333336,4.302222222222222,0.0,439.0,8276.0
2007-01-13,2.1372694444444447,0.1997236111111111,239.32356944444444,9.09,7614.0,2972.0,11341.0
2007-01-14,2.078932638888889,0.15728541666666668,238.82351388888887,8.919583333333334,1777.0,3850.0,12991.5
2007-01-15,1.4917847222222222,0.12139444444444444,241.2409097222222,6.259861111111111,1099.0,2221.0,15163.0
2007-01-16,1.1710694444444445,0.1269638888888889,241.94475694444446,4.975972222222222,2054.0,644.0,6583.0
2007-01-17,1.9591430555555556,0.1391388888888889,241.00525,8.205833333333333,3494.0,5248.0,16064.0
2007-01-18,1.2631111111111113,0.12335,240.89359722222224,5.335833333333333,0.0,336.0,13491.0
2007-01-19,1.0273777777777777,0.11809166666666666,240.16094444444445,4.373472222222222,2103.0,330.0,7172.0
2007-01-20,2.144747222222222,0.16493472222222222,238.94789583333332,9.187222222222223,4324.0,4733.0,11440.0
2007-01-21,2.270615277777778,0.15947083333333334,239.0980138888889,9.741805555555556,9773.0,4863.0,11599.0
2007-01-22,1.501763888888889,0.11708333333333333,241.6034236111111,6.29875,1054.0,2618.0,11361.0
2007-01-23,1.233761111111111,0.09600555555555555,242.76247222222224,5.258055555555556,0.0,1064.0,5061.0
2007-01-24,2.0665291666666668,0.1236125,241.45769444444446,8.697916666666666,3462.0,2476.0,11744.0
2007-01-25,1.107822222222222,0.10003333333333334,243.41056944444443,4.6258333333333335,1158.0,262.0,11239.0
2007-01-26,1.1235916666666665,0.0991125,242.77012499999998,4.721388888888889,1156.0,261.0,8238.0
2007-01-27,1.4141041666666667,0.10289861111111112,241.61656944444442,5.932083333333334,1169.0,3892.0,12374.0
2007-01-28,2.1344784722222223,0.10663333333333333,240.30188888888887,9.078333333333333,3466.0,3986.5,12061.0
2007-01-29,1.37685,0.11458333333333333,240.9291458333333,5.788888888888889,1123.0,294.0,15254.0
2007-01-30,1.1844875,0.12367500000000001,241.84087499999998,5.022638888888889,1123.0,1406.0,8149.0
2007-01-31,1.6321597222222222,0.12743055555555555,239.92113194444443,6.882083333333334,0.0,5487.0,15052.0
2007-02-01,1.2648263888888889,0.10435000000000001,240.3921388888889,5.322638888888889,1170.0,386.0,13145.0
2007-02-02,1.15815,0.09690416666666667,240.3343888888889,4.870833333333334,0.0,356.0,11338.0
2007-02-03,2.7344194444444443,0.16774027777777778,238.9585277777778,11.515416666666667,4745.0,4569.0,17834.0
2007-02-04,2.473147222222222,0.12892916666666668,239.63496527777775,10.467916666666666,3390.0,4329.0,14472.0
2007-02-05,1.1421819444444443,0.10222638888888888,240.81031249999998,4.819305555555555,896.0,2564.0,7849.0
2007-02-06,0.8843611111111112,0.09900416666666667,241.26415972222225,3.7719444444444448,1185.0,405.0,4517.0
2007-02-07,1.6103777777777777,0.12239722222222223,241.15018750000002,6.762916666666667,3290.0,3500.0,11986.0
2007-02-08,1.2507652777777778,0.09639722222222223,241.79730555555554,5.247638888888889,2226.0,366.0,10157.0
2007-02-09,1.1246930555555557,0.10973333333333332,241.74044444444445,4.725833333333333,0.0,3039.0,9770.0
2007-02-10,1.950901388888889,0.13363055555555556,240.0405,8.237222222222222,5069.0,2831.0,14405.0
2007-02-11,2.4624680555555556,0.1405486111111111,239.5096527777778,10.456805555555555,2428.0,4079.0,13114.0
2007-02-12,1.3005152777777778,0.09493333333333334,240.09850000000003,5.487361111111111,2227.0,399.0,11517.0
2007-02-13,0.9823236111111111,0.09352638888888888,241.16685416666667,4.14375,0.0,2826.0,6256.0
2007-02-14,1.7347124999999999,0.14017083333333333,240.37822222222223,7.31375,3284.0,3793.0,11579.0
2007-02-15,1.370873611111111,0.1150763888888889,240.6714166666667,5.784861111111112,0.0,2363.0,14028.0
2007-02-16,1.181748611111111,0.1053375,240.82546527777777,5.04375,1147.0,859.0,8689.0
2007-02-17,1.4382472222222222,0.1645638888888889,239.31603472222224,6.110972222222221,1765.0,2226.0,7157.0
2007-02-18,2.6359930555555553,0.17623055555555556,239.17463888888886,11.1425,6107.0,6952.0,13129.0
2007-02-19,1.5121666666666667,0.12262777777777778,239.81102083333332,6.406388888888889,1582.0,2900.0,13085.0
2007-02-20,2.160734722222222,0.1299708333333333,239.8659236111111,9.049722222222222,2058.0,4741.0,9713.0
2007-02-21,1.422951388888889,0.1310763888888889,240.462375,5.996388888888888,3527.0,2330.0,11548.0
2007-02-22,2.292009722222222,0.09593333333333334,238.6857777777778,9.626249999999999,1409.0,3827.0,12285.0
2007-02-23,0.9121388888888889,0.10343888888888889,240.68596527777777,3.8252777777777776,0.0,503.0,10786.0
2007-02-24,0.4964736111111111,0.0848625,239.86310416666666,2.0858333333333334,0.0,363.0,3562.0
2007-02-25,0.3484305555555556,0.07898333333333334,241.6815486111111,1.462222222222222,0.0,329.0,1660.0
2007-02-26,0.3947805555555556,0.07519444444444444,241.27359027777777,1.658888888888889,0.0,331.0,2830.0
2007-02-27,0.35979999999999995,0.07861388888888889,242.94427083333332,1.5245833333333334,0.0,314.0,1924.0
2007-02-28,0.36164861111111113,0.07873055555555555,242.15959027777777,1.5284722222222222,0.0,340.0,1973.0
2007-03-01,0.3594194444444444,0.07474166666666666,241.3214027777778,1.508888888888889,0.0,316.0,1980.0
2007-03-02,0.35811666666666664,0.0743111111111111,240.59159722222225,1.5068055555555557,0.0,340.0,1969.0
2007-03-03,0.5688347222222222,0.09374444444444444,241.28808333333336,2.401111111111111,0.0,347.0,4597.0
2007-03-04,1.3999277777777777,0.12165,240.03379166666664,5.925416666666667,1476.0,7489.0,9408.0
2007-03-05,1.8012305555555554,0.1427111111111111,240.03090972222222,7.635555555555556,5722.0,10815.0,10026.0
2007-03-06,0.8634944444444445,0.12926944444444444,240.98806944444445,3.6869444444444444,0.0,1740.0,4700.0
2007-03-07,1.6474152777777777,0.11841944444444444,240.3235625,6.92375,1076.0,4725.0,15513.0
2007-03-08,1.0848902777777778,0.12982916666666666,240.66575694444444,4.634166666666666,2180.0,3385.0,6655.0
2007-03-09,0.8837583333333334,0.08280416666666666,240.88846527777778,3.73125,1093.0,345.0,8631.0
2007-03-10,1.7195013888888888,0.1666625,239.80483333333333,7.316111111111112,4130.0,4977.0,10979.0
2007-03-11,2.402013888888889,0.12016388888888889,240.00729166666667,10.05888888888889,4810.0,3155.0,9500.0
2007-03-12,1.3542333333333334,0.0933486111111111,240.55990277777778,5.7269444444444435,1403.0,2841.0,12353.0
2007-03-13,0.8953527777777778,0.08799861111111111,240.89869444444443,3.8016666666666663,1350.0,3526.0,5323.0
2007-03-14,1.242226388888889,0.10932777777777777,240.78484027777776,5.252083333333333,3484.0,480.0,8607.0
2007-03-15,1.3088986111111112,0.11064305555555555,240.28173611111112,5.523194444444444,0.0,3263.0,11036.0
2007-03-16,1.1819819444444446,0.09042222222222222,239.53715277777778,4.992361111111111,1106.0,4604.0,5370.0
2007-03-17,1.4082833333333333,0.08824166666666666,238.23275694444445,5.945833333333334,2208.0,359.0,12275.0
2007-03-18,1.6263694444444445,0.16696805555555555,241.04781944444443,6.918333333333333,6555.0,7224.0,5856.0
2007-03-19,1.4794722222222223,0.10050555555555556,240.49718055555556,6.217777777777778,1648.0,2686.0,14118.0
2007-03-20,1.4366847222222223,0.11442777777777778,240.81586805555554,6.094444444444444,3745.0,2837.0,11255.0
2007-03-21,1.4871222222222222,0.09907500000000001,240.98664583333334,6.235694444444444,1865.0,4109.0,12335.0
2007-03-22,1.009952777777778,0.07904583333333333,241.76572222222222,4.220833333333333,353.0,736.0,10462.0
2007-03-23,0.9090333333333334,0.08297222222222222,241.6462013888889,3.80375,1127.0,777.0,8369.0
2007-03-24,2.0465666666666666,0.13244027777777778,239.73081944444445,8.6325,3706.0,5785.0,16382.0
2007-03-25,2.2974604166666666,0.16145833333333334,240.03464930555558,9.630763888888888,4620.0,3591.0,9358.0
2007-03-26,0.9831833333333334,0.11178194444444445,241.33613194444447,4.1825,1088.0,344.0,9096.0
2007-03-27,0.7670680555555556,0.10533472222222222,240.60804166666668,3.2936111111111113,0.0,3010.0,3697.0
2007-03-28,1.6167986111111112,0.1362611111111111,240.44731944444445,6.839583333333334,1122.0,8058.0,13888.0
2007-03-29,1.1030125,0.1379625,240.5366875,4.670972222222222,1162.0,460.0,10724.0
2007-03-30,0.9738847222222222,0.12578333333333333,241.03922916666667,4.189583333333333,1094.0,468.0,8217.0
2007-03-31,2.414902777777778,0.1592625,239.26077083333334,10.16236111111111,2620.0,7685.0,17682.0
2007-04-01,1.9040736111111112,0.13996527777777779,240.0257222222222,8.013333333333334,4374.0,4857.0,19509.0
2007-04-02,1.3599388888888888,0.12101111111111111,240.46011805555557,5.704583333333334,1755.0,970.0,16641.0
2007-04-03,1.123615277777778,0.11704166666666665,240.51222916666666,4.766111111111111,3622.0,1042.0,7637.0
2007-04-04,1.4207666666666667,0.11954027777777779,240.33178472222224,5.969027777777778,3056.0,420.0,14748.0
2007-04-05,1.2557722222222223,0.16977777777777778,241.1748263888889,5.3788888888888895,1086.0,4275.0,10523.0
2007-04-06,1.1103611111111111,0.09940833333333333,241.18445138888887,4.682777777777778,0.0,5141.0,9166.0
2007-04-07,1.079113888888889,0.09634027777777777,240.37859027777776,4.564583333333333,1127.0,3111.0,5923.0
2007-04-08,1.1172333333333333,0.0943625,240.34918055555556,4.719861111111111,0.0,485.0,3545.0
2007-04-09,0.6950833333333333,0.1111875,240.55048611111113,2.974583333333333,2667.0,514.0,3801.0
2007-04-10,0.5398361111111112,0.10343055555555555,240.8137013888889,2.347361111111111,208.0,742.0,2572.0
2007-04-11,0.6163069444444444,0.13364305555555556,241.1548263888889,2.61875,0.0,1112.0,6421.0
2007-04-12,0.37340694444444444,0.10264722222222224,240.25606249999998,1.5979166666666667,0.0,541.0,1818.0
2007-04-13,0.3826541666666667,0.10530555555555554,240.05048611111113,1.6433333333333333,0.0,558.0,1988.0
2007-04-14,0.38490833333333335,0.1080625,240.31314583333332,1.6513888888888888,0.0,578.0,2008.0
2007-04-15,0.5042805555555555,0.11912777777777779,240.23668750000002,2.1865277777777776,0.0,1025.0,2893.0
2007-04-16,0.6610208333333334,0.1292125,240.6571388888889,2.871111111111111,952.0,1284.0,4656.0
2007-04-17,0.8480597222222221,0.15147916666666666,240.19566666666668,3.683472222222222,1091.0,389.0,6199.0
2007-04-18,0.6925152777777778,0.11449305555555556,240.14677777777777,2.9922222222222223,1579.0,355.0,3430.0
2007-04-19,0.7141430555555556,0.10385555555555555,240.42984027777777,3.0548611111111112,733.0,1585.0,5748.0
2007-04-20,0.5708222222222222,0.10114305555555557,240.13289583333332,2.493333333333333,1069.0,360.0,3499.0
2007-04-21,1.1567611111111111,0.14736944444444444,239.22246527777776,5.006805555555555,6163.0,463.0,11129.0
2007-04-22,1.5447180555555557,0.18486944444444445,239.60920833333333,6.660416666666666,3973.0,2287.0,11102.0
2007-04-23,0.7323375,0.09419444444444444,237.2975763888889,3.264166666666666,1402.0,506.0,6005.0
2007-04-24,0.7166444444444445,0.09393333333333334,235.3623263888889,3.1440277777777776,1125.0,527.0,6680.0
2007-04-25,0.8778902777777778,0.11439999999999999,234.955,3.858055555555556,0.0,1469.0,8812.0
2007-04-26,0.8857402777777778,0.11361527777777777,234.88368055555554,3.923333333333334,1324.0,1845.0,7163.0
2007-04-27,0.7599527777777778,0.11245,235.2256875,3.3125,1772.0,545.0,4756.0
2007-04-28,0.4517678243227115,0.18252905105024467,235.89338099340614,2.010105770378327,0.0,18.0,0.0
2007-04-29,0.34262567132116006,0.13331283566058003,235.28055719656282,1.5105800214822773,0.0,0.0,0.0
2007-04-30,0.44955511546723953,0.10566297440028642,234.83444028225324,1.979314208139396,1214.0,500.0,1131.0
2007-05-01,1.1546347222222222,0.12585555555555555,234.83206249999998,5.063472222222222,4005.0,995.0,8546.0
2007-05-02,0.6966888888888889,0.11104305555555555,235.58207638888888,3.1405555555555553,7.0,1490.0,3754.0
2007-05-03,0.7571097222222223,0.10482083333333334,235.1774027777778,3.307638888888889,1906.0,1725.0,7836.0
2007-05-04,0.6930083333333333,0.12134722222222223,235.76772222222223,3.0772222222222223,2259.0,538.0,3990.0
2007-05-05,1.0849819444444444,0.12089722222222223,235.09807638888887,4.731666666666667,2913.0,2493.0,11303.0
2007-05-06,1.4593388888888887,0.12662222222222222,234.64345833333334,6.405972222222222,3215.0,949.0,10095.0
2007-05-07,1.1327777777777779,0.11730416666666667,234.73799999999997,4.934861111111111,946.0,4566.0,9433.0
2007-05-08,1.2311666666666667,0.12391805555555556,234.9714166666667,5.292916666666667,4292.0,2011.0,8777.0
2007-05-09,1.1548847222222223,0.12741944444444445,234.89645833333336,5.045555555555556,3018.0,5298.0,9474.0
2007-05-10,0.4915861111111111,0.11684722222222221,235.79640972222222,2.2068055555555555,946.0,534.0,3261.0
2007-05-11,0.6799680555555555,0.09173333333333333,235.23161111111114,3.027638888888889,926.0,491.0,6471.0
2007-05-12,0.9947916666666666,0.14512916666666667,234.7489236111111,4.328333333333333,2247.0,1075.0,10408.0
2007-05-13,1.1351958333333334,0.15113055555555557,235.78066666666666,4.966944444444445,3612.0,2413.0,8958.0
2007-05-14,1.0192138888888889,0.20677638888888888,235.74799305555555,4.572777777777778,3176.0,2417.0,5517.0
2007-05-15,0.62805,0.07720972222222222,235.62119444444446,2.7333333333333334,0.0,408.0,5318.0
2007-05-16,1.1751749999999999,0.09437083333333333,235.27703472222223,5.067083333333334,2213.0,5477.0,9077.0
2007-05-17,0.8551347222222222,0.09110277777777777,235.91522916666665,3.71875,1014.0,2073.0,7687.0
2007-05-18,1.1302375,0.11842777777777778,236.04348611111112,4.858611111111111,3270.0,3913.0,8116.0
2007-05-19,0.9926680555555556,0.11651527777777779,234.960625,4.319305555555555,4683.0,530.0,7022.0
2007-05-20,1.3668944444444444,0.12911944444444443,235.40475,5.941527777777777,5420.0,1732.0,7611.0
2007-05-21,0.7778208333333333,0.08144444444444444,234.74077083333336,3.338611111111111,0.0,468.0,9060.0
2007-05-22,0.7867027777777779,0.089525,235.48552777777775,3.3998611111111114,931.0,3709.0,3984.0
2007-05-23,1.0173166666666666,0.1151625,234.84711111111113,4.397361111111111,956.0,3792.0,8119.0
2007-05-24,0.8016583333333333,0.09408472222222222,235.55896527777776,3.4619444444444443,955.0,3662.0,4746.0
2007-05-25,1.1108277777777777,0.12122361111111112,234.67447916666666,4.809444444444445,7115.0,586.0,6539.0
2007-05-26,1.0501722222222223,0.12100000000000001,235.08929166666667,4.562777777777778,2373.0,2753.0,8628.0
2007-05-27,1.4867430555555554,0.15115833333333334,234.96234722222223,6.454027777777777,4366.0,5314.0,10444.0
2007-05-28,1.1368777777777779,0.10450277777777778,234.96365972222222,4.92,4554.0,473.0,9586.0
2007-05-29,0.7370416666666666,0.07864166666666667,235.70874999999998,3.2072222222222218,0.0,1907.0,4332.0
2007-05-30,1.1175333333333333,0.10212361111111111,234.85879166666666,4.826388888888889,2250.0,5689.0,7804.0
2007-05-31,0.6517708333333333,0.08999027777777778,235.10606249999998,2.7918055555555554,935.0,477.0,3552.0
2007-06-01,0.7259513888888888,0.09954513888888888,235.33785416666666,3.1349305555555556,0.0,483.0,7664.0
2007-06-02,1.0291708333333334,0.11472083333333334,234.54470138888888,4.463333333333333,3770.0,1250.0,7633.0
2007-06-03,1.4551916666666667,0.12670694444444444,234.9069513888889,6.299166666666666,4764.0,7212.0,8334.0
2007-06-04,0.6330680555555556,0.15499444444444446,234.79852083333333,2.8222222222222224,1585.0,836.0,4533.0
2007-06-05,1.0131111111111113,0.1753638888888889,234.75025694444443,4.464722222222222,4484.0,1027.0,6448.0
2007-06-06,1.1776479166666667,0.15810902777777777,234.67286458333334,5.111736111111111,3330.0,829.0,11679.0
2007-06-07,0.6840291666666667,0.11965833333333332,234.49165277777777,2.9823611111111115,985.0,699.0,3959.0
2007-06-08,1.4747972222222223,0.15801666666666667,236.32945833333332,6.370972222222223,2799.0,10081.0,11380.0
2007-06-09,0.7675416666666667,0.16145069444444446,240.697375,3.3024305555555555,852.0,620.0,6920.0
2007-06-10,0.9299250000000001,0.1657625,240.84428472222223,4.000555555555556,4186.0,1915.0,5983.0
2007-06-11,0.5518430555555556,0.13516250000000002,240.85674999999998,2.4179166666666667,0.0,487.0,5328.0
2007-06-12,0.637625,0.1502541666666667,240.2248958333333,2.856666666666667,1689.0,475.0,3898.0
2007-06-13,0.643938888888889,0.144625,240.39760416666667,2.8175,957.0,854.0,5216.0
2007-06-14,0.8676083333333333,0.16017222222222222,239.84778472222223,3.756111111111111,3039.0,2139.0,7054.0
2007-06-15,0.687225,0.17477499999999999,240.46438194444445,3.0662499999999997,2269.0,4011.0,4547.0
2007-06-16,1.4012236111111112,0.21234444444444445,239.50169444444444,5.975,3289.0,4492.0,11108.0
2007-06-17,1.3490430555555557,0.16600138888888888,240.22005555555555,5.755972222222223,4124.0,4861.0,8734.0
2007-06-18,0.47116250000000004,0.1255625,240.77620138888886,2.07875,0.0,529.0,4241.0
2007-06-19,0.5870180555555555,0.13067083333333332,240.26706944444445,2.5656944444444445,973.0,537.0,4386.0
2007-06-20,0.7433444444444444,0.15477222222222223,240.15616666666668,3.294722222222222,1761.0,2587.0,5106.0
2007-06-21,0.5590777777777778,0.15454166666666666,240.57494444444444,2.495416666666667,931.0,2400.0,3711.0
2007-06-22,0.3932597222222222,0.14480972222222224,240.83563194444443,1.807361111111111,0.0,951.0,3482.0
2007-06-23,0.33164305555555557,0.13411111111111113,240.31896527777778,1.5356944444444445,0.0,786.0,2402.0
2007-06-24,0.49628888888888884,0.12455694444444444,241.1322152777778,2.207638888888889,0.0,791.0,3449.0
2007-06-25,0.7370333333333333,0.13630833333333334,240.4222638888889,3.214861111111111,1820.0,3370.0,4816.0
2007-06-26,0.6530708333333334,0.12624305555555554,240.09450694444448,2.862916666666667,971.0,1333.0,5231.0
2007-06-27,1.0159763888888889,0.14348750000000002,239.7584097222222,4.374027777777778,2349.0,6212.0,7270.0
2007-06-28,0.8984805555555555,0.1505625,239.4236666666667,3.883472222222222,0.0,4268.0,9541.0
2007-06-29,0.9058902777777778,0.14313125000000002,240.17944444444447,3.9406944444444445,4362.0,667.0,6797.0
2007-06-30,0.9261208333333334,0.1308013888888889,240.01161111111108,3.966666666666667,3047.0,792.0,8376.0
2007-07-01,0.7129611111111112,0.11945555555555555,240.06715277777778,3.080694444444444,969.0,736.0,4690.0
2007-07-02,0.6679972222222222,0.12277777777777779,240.6718125,2.9122222222222223,1018.0,4984.0,3445.0
2007-07-03,0.7331666666666666,0.1252347222222222,240.1869375,3.216666666666667,467.0,2966.0,4695.0
2007-07-04,0.6968125,0.17535694444444444,240.65963194444444,3.0954166666666665,2327.0,2218.0,5632.0
2007-07-05,0.7341888888888889,0.17133055555555557,240.44444444444446,3.2331944444444445,2556.0,770.0,3973.0
2007-07-06,0.7349361111111111,0.15201527777777776,240.5994513888889,3.236527777777778,2826.0,3148.0,4005.0
2007-07-07,0.9392472222222222,0.14864166666666667,239.91013888888887,4.018611111111111,997.0,2873.0,10177.0
2007-07-08,0.7554319444444445,0.13674999999999998,240.33954166666666,3.2841666666666667,1825.0,2831.0,5277.0
2007-07-09,0.8188625,0.1197375,240.6176458333333,3.513472222222222,923.0,594.0,9386.0
2007-07-10,0.6298625,0.12220416666666666,239.98305555555555,2.782083333333333,67.0,2227.0,4631.0
2007-07-11,0.5016333333333333,0.10684444444444444,241.0300347222222,2.1994444444444445,1015.0,647.0,5284.0
2007-07-12,0.7417083333333333,0.14460833333333334,240.76461805555556,3.2295833333333337,1029.0,2548.0,6419.0
2007-07-13,0.5516541666666667,0.14352777777777778,240.85480555555554,2.450833333333333,0.0,633.0,4427.0
2007-07-14,0.8945625,0.1783472222222222,241.29188194444444,3.8940277777777776,3775.0,1956.0,6604.0
2007-07-15,0.7267368055555555,0.1894388888888889,240.54533333333336,3.224375,862.0,715.0,5585.0
2007-07-16,0.5928291666666666,0.1611263888888889,236.5190277777778,2.6605555555555553,830.0,695.0,4176.0
2007-07-17,0.49974444444444444,0.12228333333333333,234.7582638888889,2.27625,848.0,694.0,3335.0
2007-07-18,0.5257513888888888,0.10869027777777779,232.78290972222223,2.3868055555555556,909.0,671.0,4628.0
2007-07-19,0.47075416666666664,0.12951527777777777,234.38506944444444,2.1438888888888887,1068.0,703.0,3130.0
2007-07-20,0.7710013888888889,0.15440416666666668,235.72815277777775,3.4501388888888886,2111.0,2418.0,4765.0
2007-07-21,0.7362833333333334,0.15934305555555556,234.2673888888889,3.291527777777778,428.0,512.0,7756.0
2007-07-22,0.9533298611111112,0.15088819444444443,236.03051736111112,4.2070138888888895,6546.0,2136.0,5574.0
2007-07-23,0.6881986111111111,0.09880416666666667,234.57031944444446,3.0752777777777776,1747.0,1288.0,3847.0
2007-07-24,0.5731138888888889,0.07834027777777777,235.36361111111108,2.550972222222222,0.0,1607.0,5599.0
2007-07-25,0.32816666666666666,0.0751625,235.64139583333332,1.4793055555555554,0.0,151.0,2333.0
2007-07-26,0.6420138888888889,0.079925,234.9472777777778,2.8379166666666666,975.0,3500.0,4346.0
2007-07-27,0.8350791666666666,0.08365,235.57761805555558,3.6233333333333335,1837.0,49.0,7157.0
2007-07-28,1.1247277777777778,0.12273055555555555,235.54728472222223,4.930138888888889,907.0,9319.0,6559.0
2007-07-29,0.2229972222222222,0.08234444444444444,235.71441666666666,1.0334722222222223,0.0,0.0,1288.0
2007-07-30,0.3241777777777778,0.08992499999999999,235.53091666666668,1.4672222222222224,0.0,0.0,2528.0
2007-07-31,0.5641194444444444,0.10124027777777778,234.94109027777776,2.5025,2981.0,0.0,3575.0
2007-08-01,0.7528979166666667,0.10052847222222222,235.022327020202,3.278888888888889,1583.0,0.0,9990.5
2007-08-02,0.7079277777777778,0.1006625,234.89045833333333,3.087083333333333,456.0,0.0,6869.0
2007-08-03,0.7384472222222223,0.087075,234.60822222222225,3.2072222222222218,958.0,0.0,9139.0
2007-08-04,0.7951319444444445,0.09668472222222223,235.27822222222224,3.4523611111111108,552.0,398.0,7966.0
2007-08-05,0.5465958333333333,0.10503749999999999,235.13243055555557,2.4368055555555554,149.0,0.0,6647.0
2007-08-06,0.75675,0.10724583333333333,234.7590416666667,3.3170833333333336,1078.0,0.0,7985.0
2007-08-07,1.0302638888888889,0.0910986111111111,234.58981250000002,4.425972222222222,437.0,1923.0,9042.0
2007-08-08,0.7809541666666667,0.08270555555555556,234.56768055555557,3.3743055555555554,1055.0,1111.0,9660.0
2007-08-09,0.7429347222222222,0.07602361111111111,234.27563194444443,3.2626388888888886,159.0,4302.0,6646.0
2007-08-10,0.71385,0.08170555555555556,234.5685347222222,3.1283333333333334,336.0,2472.0,8287.0
2007-08-11,0.7580236111111112,0.08039583333333333,234.98445833333332,3.284861111111111,1137.0,910.0,10339.0
2007-08-12,0.8498513888888889,0.08873333333333333,235.74666666666667,3.676527777777778,1115.0,1156.0,8582.0
2007-08-13,0.8007027777777778,0.09093055555555556,235.21740277777778,3.44875,93.0,476.0,11101.0
2007-08-14,0.6535847222222222,0.09167361111111111,237.08075694444443,2.8531944444444446,951.0,685.0,6256.0
2007-08-15,0.8257194444444445,0.11093888888888889,239.99340972222222,3.5327777777777776,338.0,508.0,9787.0
2007-08-16,0.6656222222222222,0.09134166666666667,239.73765972222222,2.843888888888889,962.0,0.0,7476.0
2007-08-17,0.7013138888888888,0.0884638888888889,240.4940486111111,2.9815277777777776,240.0,0.0,7769.0
2007-08-18,0.24163888888888888,0.08280555555555555,241.27963194444445,1.0788888888888888,0.0,0.0,1830.0
2007-08-19,0.9815597222222222,0.11110694444444444,239.9536666666667,4.234583333333333,1025.0,7940.0,5989.0
2007-08-20,0.929751388888889,0.10817083333333333,241.30069444444445,3.9633333333333334,1032.0,6964.0,7383.0
2007-08-21,0.44621944444444445,0.1091638888888889,240.57305555555556,1.961111111111111,0.0,38.0,3296.0
2007-08-22,0.8401444444444445,0.10714444444444446,240.81731944444445,3.57125,3043.0,1835.0,7241.0
2007-08-23,0.7724388888888888,0.10968333333333333,240.64730555555556,3.330277777777778,2502.0,259.0,5342.0
2007-08-24,1.1392680555555557,0.18094375000000001,240.49481944444443,4.887569444444445,1891.0,3782.5,9944.0
2007-08-25,0.7923625,0.18916666666666665,239.8598263888889,3.5247222222222225,3970.0,2191.0,5678.0
2007-08-26,0.9030680555555555,0.20665138888888887,239.95091666666667,3.967916666666667,1541.0,3345.0,5658.0
2007-08-27,0.8414791666666667,0.20769722222222223,239.92358333333334,3.6912499999999997,2305.0,1229.0,6344.0
